id,10_연재확률,first_positive_10,second_rating_people_2,third_unreco_sum_5,label,positive_1,positive_2,positive_3,positive_4,positive_5,positive_6,positive_7,positive_8,positive_9,positive_10,rating_people_1,rating_people_2,rating_people_3,rating_people_4,rating_people_5,rating_people_6,rating_people_7,rating_people_8,rating_people_9,rating_people_10,unreco_sum_1,unreco_sum_2,unreco_sum_3,unreco_sum_4,unreco_sum_5,unreco_sum_6,unreco_sum_7,unreco_sum_8,unreco_sum_9,unreco_sum_10,댓글작성자수,독자,긍정1,긍정2,긍정3,부정1,부정2,부정3
768226,0.4181073171676557,7.0,1201.56,0,2,13.0,7.0,4.0,6.0,8.0,3.0,1.0,4.0,4.0,7.0,1782.9599999999998,1201.56,984.6800000000001,865.41,815.2800000000001,725.34,613.8000000000001,675.36,651.0,696.0,1,4,2,0,0,0,0,0,0,1,34,(yeli****),귀여워요,파랑새,존잘,베도가,뭐야,당장
768347,0.463001054501465,7.0,3599.04,1,2,7.0,5.0,3.0,10.0,5.0,19.0,6.0,19.0,9.0,7.0,3784.88,3599.04,3468.35,3399.26,3331.08,4567.259999999999,3220.63,3171.5600000000004,3168.7200000000003,2639.91,62,2,0,23,1,58,0,9,1,1,47,(ysms****),배려를,일을,공감되네요,임신해서,야근도,안되니
768520,0.4149477761611592,5.0,849.99,0,2,3.0,4.0,3.0,5.0,5.0,4.0,1.0,4.0,2.0,5.0,1022.32,849.99,872.2,822.3599999999999,843.03,789.75,763.14,792.9399999999999,752.29,713.36,1,0,1,0,0,1,0,0,0,0,18,(vgyt****),좋겠어요,다섯이,재밌어요,만화,성격이라고,엑스트라
768587,0.5469706007506515,31.0,11685.76,1,2,64.0,44.0,40.0,28.0,21.0,17.0,16.0,16.0,38.0,31.0,15157.76,11685.76,10266.300000000001,9929.82,7479.160000000001,7439.64,7286.400000000001,6797.4400000000005,7444.299999999999,7266.82,8,20,27,37,1,4,117,16,26,9,207,(zwl2****),재밌어요,이렇게,감사합니다,크세노폰이,시험에,조져지는
768790,0.5956853488307101,24.0,2457.5,4,2,16.0,12.0,15.0,9.0,14.0,23.0,12.0,8.0,23.0,24.0,2883.12,2457.5,2252.6400000000003,1774.8,2011.4399999999998,2031.55,1626.8799999999999,1580.4599999999998,1989.9999999999998,1962.18,11,3,4,0,4,21,1,4,0,22,80,(zjh0****),재밌어요,와,거,왜,베도지이게,솔의눈
768996,0.4104542943280052,6.0,724.28,2,2,8.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,6.0,6.0,982.8,724.28,762.8399999999999,694.9599999999999,621.81,651.9100000000001,622.72,651.24,595.8,611.73,4,4,2,17,2,6,13,8,7,3,24,(ye93****),거,아닌데,재밌어요,뭐야,None,None
769025,0.5272913366347537,6.0,2386.3199999999997,7,2,34.0,12.0,9.0,4.0,7.0,11.0,6.0,2.0,4.0,6.0,2760.48,2386.3199999999997,1975.56,1905.1499999999999,2075.48,2049.6,1658.6999999999998,1620.3200000000002,1470.6299999999999,1559.4599999999998,42,9,27,6,7,3,2,3,1,14,51,(yuhi****),감사합니다,귀여워요,키우는,매일,뛰어요,5분만뛰자
769166,0.4991078145958828,9.0,1026.0,3,2,17.0,10.0,4.0,7.0,5.0,6.0,14.0,7.0,9.0,9.0,1359.36,1026.0,887.3,725.34,846.0,705.0,774.9,645.15,668.9599999999999,694.86,20,14,6,8,3,0,1,2,1,2,47,(zita****),재밌어요,재미있어요,그림체,아니,노예로,조용히
769194,0.5692548349894726,9.0,1651.1299999999999,2,2,9.0,9.0,6.0,7.0,9.0,5.0,8.0,10.0,3.0,9.0,2003.76,1651.1299999999999,1280.5,1183.3799999999999,1169.38,1159.94,1003.6,1154.3,1174.8600000000001,1133.73,10,2,1,1,2,4,1,1,1,6,32,(ytb9****),다음,재밌어요,재미있네요,없어질,변호사가,인공지능
769225,0.49885536616773135,5.0,4875.77,10,2,13.0,10.0,11.0,10.0,14.0,7.0,9.0,4.0,10.0,5.0,5205.36,4875.77,4532.639999999999,4105.92,3876.96,3717.22,3512.35,3501.7599999999998,3742.2000000000003,3267.0,34,17,8,15,10,4,1,2,8,7,59,(zxcv****),다른,재밌어요,옆에,핸드폰,각자,쥐어줬는데반전
769250,0.5532681168279961,23.0,10499.28,11,2,31.0,18.0,15.0,16.0,12.0,29.0,31.0,41.0,32.0,23.0,14065.8,10499.28,11897.67,8750.53,7781.400000000001,8591.97,5592.080000000001,8279.44,6543.900000000001,4870.84,26,20,14,12,11,16,10,65,105,37,134,(zlag****),재밌어요,꿀잼,오,염주가,끊어지는건,위험하다는건데
769388,0.5605922206225489,25.0,1574.64,4,2,29.0,12.0,11.0,9.0,8.0,9.0,28.0,24.0,31.0,25.0,1802.34,1574.64,1585.9799999999998,1476.0,1311.3799999999999,1381.8000000000002,1221.3999999999999,1595.72,1745.25,1866.07,53,31,2,5,4,15,7,8,18,14,114,(yudo****),와,대박,좋아요,그리는데,그림을,마카롱은
769610,0.5848414711837736,17.0,3677.7799999999997,13,2,28.0,9.0,5.0,9.0,14.0,17.0,29.0,23.0,29.0,17.0,4202.96,3677.7799999999997,3555.85,3462.08,3342.82,4072.18,3804.21,3576.5600000000004,3316.08,7147.8,35,5,3,4,13,6,38,8,10,30,67,(yuri****),베도,축하드려요,고양이,도박장이,직장이라,사람은
769711,0.4677009205173258,6.0,2827.5,23,2,18.0,7.0,11.0,11.0,13.0,12.0,10.0,8.0,16.0,6.0,3577.0000000000005,2827.5,2786.04,2879.2,2844.9,2445.1800000000003,2361.8,2349.81,2232.88,1903.14,41,22,20,23,23,23,37,52,17,6,64,(youg****),귀여워요,당근,귀여워,이게,바로,무주식의
770004,0.5226697584846369,9.0,782.4,0,2,26.0,14.0,7.0,8.0,12.0,3.0,4.0,3.0,4.0,9.0,989.04,782.4,651.9100000000001,602.0200000000001,640.25,591.6999999999999,591.0,560.88,500.82,522.18,0,0,0,0,0,0,7,0,10,11,45,(whfh****),하람이,바다,2화가,None,None,None
770501,0.578140538518881,23.0,5274.24,4,2,40.0,14.0,17.0,21.0,34.0,26.0,23.0,18.0,26.0,23.0,6848.64,5274.24,4939.46,4821.12,4984.86,4231.57,4084.57,3965.8900000000003,3870.9,3643.2000000000003,1,13,10,14,4,4,3,4,0,3,125,(ysy0****),재밌어요,좋아요,축하드려요,살려줬는데,아니,목숨을
770506,0.5624581584037995,21.0,1074.48,7,2,12.0,11.0,6.0,9.0,14.0,7.0,11.0,8.0,15.0,21.0,1144.78,1074.48,1022.7,955.0000000000001,1103.52,923.4000000000001,1033.6200000000001,1046.1,1141.92,1003.82,6,8,3,6,7,7,3,36,11,30,80,(zzzu****),좋은,와,웹툰,뭔가,애초에,손목시계
770566,0.5325777097113414,16.0,3048.94,13,2,18.0,8.0,12.0,9.0,8.0,13.0,14.0,11.0,30.0,16.0,3622.5,3048.94,2695.21,2626.4,2459.52,2667.21,2809.7299999999996,2505.75,2207.04,2613.0,18,7,7,10,13,8,4,6,9,43,88,(yuuz****),윤하,재밌어요,거,뭐야,그림체가,월야화원이랑비슷초반기랑
770601,0.5776858089184069,36.0,14726.210000000001,44,2,96.0,98.0,107.0,49.0,28.0,62.0,44.0,42.0,125.0,36.0,15564.989999999998,14726.210000000001,13671.9,12246.300000000001,10649.73,11136.140000000001,10195.24,9643.08,11126.25,9761.28,15,4,17,33,44,20,25,31,12,22,396,(zon0****),베도,축하드려요,좋아요,리메이크,뭔가,그냥
770776,0.5766074288532359,19.0,3214.41,7,2,32.0,21.0,14.0,17.0,25.0,17.0,19.0,35.0,31.0,19.0,3874.9799999999996,3214.41,3640.64,2692.8,3230.5,3012.64,2781.9,3200.68,2851.2000000000003,3072.6800000000003,7,7,3,2,7,11,2,0,1,3,97,(zyx6****),귀여워요,넘,좋은,했던,선생님을,밥을
770880,0.5537578775855557,13.0,1455.0,1,2,9.0,2.0,3.0,9.0,1.0,4.0,1.0,21.0,13.0,13.0,1553.14,1455.0,1332.4499999999998,1669.72,1282.4899999999998,1323.0,1221.3999999999999,1352.4,1102.8799999999999,1014.3000000000001,4,2,6,1,1,3,2,6,4,3,36,(zkfb****),알아서,응원합니다,앞으로,판타지,정도,퀄리티면
770963,0.4149477761611592,3.0,1493.28,0,2,6.0,4.0,6.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,2092.44,1493.28,1272.6999999999998,1205.0,1143.4199999999998,1193.1599999999999,1383.21,1072.5,1053.0,852.7199999999999,0,0,1,3,0,0,0,1,0,0,19,(yjpa****),돈이,돈은,마음이,흔한남매,음정주행인데,그만
771043,0.410780523933085,5.0,1299.52,0,2,8.0,14.0,6.0,6.0,9.0,8.0,6.0,12.0,8.0,5.0,600.85,1299.52,650.1,598.2,638.95,518.87,631.04,681.03,530.82,520.0,0,1,0,0,0,0,0,0,1,0,50,(zzdd****),와,좋아요,그림체,이게,누추한,곳에
771243,0.46453140408906607,8.0,961.27,1,2,42.0,12.0,5.0,7.0,6.0,3.0,18.0,7.0,7.0,8.0,1342.6000000000001,961.27,711.36,690.9,689.3100000000001,560.88,722.24,481.18,542.0799999999999,541.2,2,2,0,3,1,0,0,0,4,1,66,(yt4s****),재밌어요,소재가,다음화,끊는데,재미나게,보고있는데
771340,0.4261097790446254,2.0,4358.12,2,2,9.0,16.0,11.0,14.0,8.0,10.0,9.0,7.0,2.0,2.0,4255.2,4358.12,3837.6,3758.88,3446.82,3437.0,3207.8700000000003,3116.11,2878.2599999999998,2927.2099999999996,9,12,11,2,2,7,0,8,1,6,61,(zmtl****),넘,한국어,재미있어요,네이버,아니,이게
771384,0.5164231998509585,37.0,12736.789999999999,186,2,16.0,16.0,14.0,13.0,15.0,18.0,14.0,23.0,24.0,37.0,14152.0,12736.789999999999,11997.630000000001,12051.49,11987.82,11194.800000000001,11291.310000000001,11610.939999999999,11646.52,12036.87,89,45,42,59,186,51,52,117,153,87,108,(yoyo****),응원해요,좋은,참,그냥,먹고,말에
771412,0.5254386325395369,3.0,1022.7,6,2,18.0,5.0,1.0,4.0,3.0,3.0,1.0,4.0,3.0,3.0,1451.26,1022.7,931.95,912.33,852.6,791.2,841.29,791.2,830.76,791.2,13,17,10,4,6,3,0,0,1,2,40,(zhiy****),리얼마이웨이,그림체,리마웨,뭔가,익숙한,그림체
771467,0.4808258141754295,8.0,10298.55,5,2,50.0,13.0,15.0,11.0,10.0,5.0,56.0,23.0,13.0,8.0,12799.5,10298.55,8940.16,8117.56,7030.040000000001,7122.15,8475.12,5860.280000000001,5637.32,5245.73,369,31,24,43,5,8,67,7,3,2,148,(zzz_****),왔습니다,응원합니다,좋은,같은,사람들이,절대
771573,0.5395485363553236,3.0,1932.56,1,2,19.0,10.0,9.0,5.0,7.0,8.0,3.0,5.0,3.0,3.0,2574.77,1932.56,1779.23,1672.8,1643.28,1631.8500000000001,1543.31,1471.5,1570.92,1463.18,2,3,0,1,1,0,1,0,0,2,44,(zxdd****),고양이,재밌어요,넘,그림체가,익숙하다,했는데
771602,0.6076782207844672,16.0,812.28,12,2,12.0,9.0,9.0,5.0,10.0,11.0,6.0,7.0,16.0,16.0,1004.88,812.28,736.28,783.9200000000001,664.3000000000001,794.6400000000001,702.0,631.8000000000001,822.8,663.97,27,1,4,12,12,15,13,13,1,12,46,(zzqk****),넘,잘보고갑니다,경아,바퀴벌래,맛있다는데,처음부터
771630,0.46760447885681433,9.0,3116.4,23,2,13.0,11.0,8.0,6.0,14.0,7.0,11.0,20.0,6.0,9.0,3188.2799999999997,3116.4,3211.1,2861.6000000000004,3477.0499999999997,2417.7900000000004,2983.76,2263.8,2547.36,2822.8199999999997,10,6,1,5,23,11,15,20,5,20,54,(zmtl****),와,재밌어요,귀여워요,다음화,하나도,기대안됨
771693,0.5532896280893872,46.0,3539.77,14,2,53.0,22.0,22.0,21.0,50.0,35.0,55.0,60.0,18.0,46.0,5595.5,3539.77,3680.37,3581.2500000000005,4001.9199999999996,3837.57,2951.1200000000003,3361.86,2140.56,2763.6,43,15,37,51,14,6,16,60,2,10,217,(zzz5****),와,재밌어요,왜,이게,왜,밥
772018,0.4293559750893377,11.0,2976.4799999999996,31,2,7.0,4.0,8.0,7.0,6.0,7.0,13.0,4.0,25.0,11.0,3279.6,2976.4799999999996,3036.8,2623.4999999999995,2795.22,2674.0,2455.32,2344.03,3964.7,2492.55,38,22,76,29,31,22,39,37,56,34,61,(zxdd****),이야기가,만화,바로,아들을,그런,벌주고
772127,0.5052163393368571,19.0,2880.36,44,2,10.0,7.0,10.0,6.0,8.0,16.0,17.0,11.0,9.0,19.0,2411.64,2880.36,2607.75,2132.08,2312.5,2389.35,2212.16,2108.68,1932.4199999999998,1421.42,13,37,39,30,44,51,119,167,33,77,80,(yuli****),재밌게,좋네요,오,패근이,뭐임,부끄부끄
772232,0.5710715517789864,19.0,3555.85,33,2,23.0,18.0,10.0,19.0,23.0,22.0,20.0,18.0,23.0,19.0,4712.400000000001,3555.85,2973.88,2896.9,3092.9,2992.05,2383.7,2282.88,2655.0299999999997,2684.64,8,21,47,16,33,18,1,1,1,1,129,(zhua****),퀄리티,정식연재,왜,이게,뭔가,참고로
772265,0.6104580032240767,21.0,1971.52,0,2,24.0,9.0,4.0,0.0,2.0,4.0,6.0,9.0,13.0,21.0,2694.79,1971.52,1749.4399999999998,1530.76,1495.68,1481.06,1511.25,1433.72,1613.76,1631.8,15,2,0,1,0,1,4,1,2,4,58,(yewo****),우리,민이,애들,쿨내나는,오,연애
772347,0.44320668549335107,7.0,511.18000000000006,27,2,10.0,6.0,7.0,7.0,11.0,8.0,4.0,6.0,5.0,7.0,562.13,511.18000000000006,430.03999999999996,473.86,371.22,420.24,351.12,328.82,318.8,338.94,47,30,31,22,27,29,10,14,11,16,23,(yk77****),넘,힘내요,카산드라,None,None,None
772408,0.5165178723749377,4.0,2306.01,7,2,15.0,13.0,3.0,6.0,9.0,13.0,11.0,8.0,5.0,4.0,2344.9300000000003,2306.01,1903.2,1716.8999999999999,1672.3799999999999,1664.96,1474.3999999999999,1335.79,1205.0,1185.44,13,22,6,3,7,20,13,4,6,5,43,(yeri****),넘,귀여워요,귀여운,썸네일보고,포차코랑,닮아서
772780,0.559443332724712,48.0,11212.83,69,2,57.0,38.0,48.0,38.0,44.0,34.0,46.0,80.0,47.0,48.0,12828.01,11212.83,10703.800000000001,10478.78,10223.2,10134.73,8887.1,15873.45,9957.48,10757.26,128,8,10,42,69,29,103,14,75,37,206,(zzun****),귀여워요,넘,재밌어요,하는데,8시에,일어났는데
772801,0.5477122624667786,23.0,4836.15,9,2,35.0,30.0,20.0,34.0,26.0,23.0,39.0,23.0,32.0,23.0,4835.580000000001,4836.15,5304.679999999999,4369.900000000001,4379.72,4294.599999999999,4197.41,3837.6,4211.5199999999995,4053.19,31,7,14,21,9,6,19,8,19,3,158,(yuns****),재밌어요,아니,왜,왜,정식안가냐,정식갈만한
772836,0.4159623885932641,8.0,636.87,0,2,11.0,2.0,1.0,2.0,5.0,4.0,7.0,2.0,3.0,8.0,1102.14,636.87,590.86,523.05,603.26,583.8000000000001,611.73,852.7199999999999,684.74,714.0,4,2,1,2,0,1,6,2,2,6,31,(yyc3****),이야기,내,재미있어요,이게,왜,도전만화
773086,0.5856644070711424,16.0,2378.82,3,2,21.0,5.0,6.0,9.0,10.0,7.0,5.0,13.0,18.0,16.0,2898.72,2378.82,2095.06,1924.6899999999998,1885.68,1705.24,1516.6200000000001,1555.26,1686.06,1423.5,4,17,7,1,3,2,2,0,49,5,70,(znfh****),작화,그림체,재밌어요,칼리오피,칼리오페,아니고
773128,0.5350762519745481,3.0,1521.5200000000002,0,2,12.0,3.0,2.0,3.0,3.0,6.0,3.0,1.0,2.0,3.0,2271.68,1521.5200000000002,1342.32,1452.3600000000001,1262.08,1291.6599999999999,1201.7,1305.16,1201.7,1119.48,6,4,0,0,0,1,1,0,1,4,36,(wood****),있습니다,좋은,이제야,이게,만화지,만화다
773228,0.41028194189739003,6.0,991.82,0,2,14.0,4.0,9.0,2.0,3.0,5.0,9.0,8.0,4.0,6.0,1243.5600000000002,991.82,982.73,764.0,722.24,733.98,482.97,523.05,487.84999999999997,443.04,2,0,8,0,0,3,3,2,0,3,49,(zitu****),재밌어요,꾸르잼,정말재밌네요,쿠키,구워놨는데,다음화
773236,0.44181610272030114,10.0,4964.61,1,2,6.0,6.0,12.0,21.0,7.0,12.0,9.0,8.0,9.0,10.0,5349.54,4964.61,4964.61,5467.98,5058.56,4698.45,4555.32,4599.95,4722.94,4875.75,51,38,15,5,1,23,30,6,6,21,76,(zzun****),좋아해서,좋아하면,왜,그런데,호랑이는사라졌는데정작,호랑이는여전히
773262,0.410780523933085,3.0,713.36,0,2,7.0,5.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,874.2,713.36,564.0,604.16,504.9,492.96000000000004,513.0,461.76,494.1,441.00000000000006,4,1,1,0,0,0,3,0,3,0,23,(wlsd****),그림체,재밌어요,아버님,시작부터,나중에,행복한
773518,0.42402532204604354,8.0,1582.6000000000001,6,2,10.0,3.0,7.0,6.0,6.0,4.0,6.0,6.0,8.0,8.0,2024.4,1582.6000000000001,1271.48,1030.41,1133.73,1031.48,910.8599999999999,1113.2,894.88,923.4000000000001,19,5,25,1,6,3,0,1,0,2,33,(zamb****),귀여워요,재밌어요,달팽이,똥꿈,레시피가,근데표현을왜백구로갈색누렁이
773528,0.41966831234842733,7.0,1149.1200000000001,13,2,8.0,10.0,10.0,8.0,5.0,1.0,4.0,10.0,3.0,7.0,1419.6000000000001,1149.1200000000001,965.8,836.55,805.38,717.75,779.52,757.12,637.6,760.0,47,18,30,21,13,11,21,31,23,17,34,(yuny****),코,끝에선,화,갑은,그래서,정체가
773599,0.5067760156406238,6.0,2226.42,3,2,13.0,10.0,8.0,5.0,11.0,2.0,4.0,4.0,5.0,6.0,2320.06,2226.42,1751.12,1631.8,1628.25,1269.9,1245.0900000000001,1237.5,1235.3999999999999,1155.06,66,23,257,39,3,16,30,5,3,1,71,(yess****),그림체,엄청,귀엽네,다음날,07이라,3월
773869,0.5650741001554399,38.0,6319.71,42,2,79.0,45.0,15.0,23.0,49.0,23.0,21.0,23.0,22.0,38.0,7160.95,6319.71,5473.52,5443.88,6332.49,5454.900000000001,5143.29,5094.09,4762.160000000001,4525.74,6,13,38,6,42,6,10,6,5,6,193,(zzoo****),귀여워요,귀여워,넘,동생은,동생,데리고
773874,0.5422753453028539,13.0,4983.4800000000005,2,2,30.0,10.0,13.0,33.0,15.0,14.0,19.0,17.0,18.0,13.0,5468.400000000001,4983.4800000000005,4495.7300000000005,5486.45,4620.1,4900.42,4964.61,4427.139999999999,4468.1,3769.1499999999996,25,4,0,9,2,20,19,3,0,1,96,(zxsa****),귀여워요,고양이,귀여워,문,대학생,시절
773909,0.4948227009519556,22.0,4963.16,12,2,79.0,26.0,23.0,20.0,13.0,29.0,31.0,23.0,38.0,22.0,7263.75,4963.16,3784.8599999999997,3198.0,3529.5,2946.0,3491.4599999999996,3371.69,3882.84,2900.7000000000003,68,15,59,28,12,23,49,11,3,0,217,(zzz0****),재밌어요,와,정식연재,소재는,매력이,들어갈거
773929,0.5236958377519606,9.0,382.94,0,2,23.0,7.0,7.0,9.0,8.0,19.0,8.0,9.0,7.0,9.0,1077.55,382.94,476.0,461.76,443.21,471.87000000000006,372.05999999999995,401.1,229.92000000000002,321.09000000000003,43,0,4,0,0,0,0,0,7,0,60,(zun0****),잘보고,화이팅,재밌게,와,이게,자전거
774115,0.6139678524559915,14.0,974.1,5,2,8.0,3.0,11.0,8.0,5.0,5.0,6.0,42.0,7.0,14.0,1267.64,974.1,1264.56,892.4,842.8000000000001,843.6600000000001,750.75,1061.5,582.8000000000001,742.2800000000001,18,5,3,6,5,2,5,30,11,0,38,(ytb9****),댓글,재밌다,거,이렇게,깨닳게보다는,깨닫게가
774342,0.43707504082998855,8.0,787.76,29,2,21.0,9.0,9.0,7.0,8.0,3.0,4.0,4.0,6.0,8.0,1376.76,787.76,842.2400000000001,664.3000000000001,706.86,595.2,546.9399999999999,481.18,421.08000000000004,460.79999999999995,22,13,16,27,29,11,11,8,11,6,56,(zatu****),개성공단,재밌어요,넘,삼겹살,김치,비오는날
774485,0.5748565197823049,22.0,1253.12,6,2,18.0,7.0,8.0,6.0,6.0,9.0,5.0,39.0,12.0,22.0,1453.3600000000001,1253.12,1262.9099999999999,1232.28,1128.68,1252.5900000000001,1162.6299999999999,1532.32,1060.56,1324.64,27,8,3,5,6,10,1,36,5,0,69,(znfh****),가즈아,성별역전,가보세요,뭐야,이게,길드원
774514,0.5670488698134272,16.0,3116.4,5,2,35.0,19.0,10.0,21.0,14.0,18.0,22.0,36.0,15.0,16.0,3775.2400000000002,3116.4,2926.36,3220.96,3001.2,3583.8,3583.8,3572.9399999999996,2621.94,2513.92,7,3,7,4,5,1,4,3,5,14,106,(zntz****),공룡,귀여워,공룡이,이게,왜,가능한
774744,0.4677161492271249,13.0,1062.36,5,2,30.0,26.0,9.0,12.0,5.0,5.0,6.0,5.0,3.0,13.0,1430.55,1062.36,1030.56,1012.4799999999999,818.1,839.79,757.68,829.01,827.1899999999999,719.2,0,4,0,0,5,0,0,5,0,0,49,(yunj****),재밌어요,좋네요,전개가,썸네일,이어지는거,개신기해
774882,0.5143552436721179,6.0,3004.92,0,2,17.0,7.0,10.0,6.0,12.0,4.0,4.0,3.0,5.0,6.0,3584.3,3004.92,3316.5,2764.89,2665.79,2353.82,2213.1200000000003,2242.76,1973.9999999999998,1873.71,6,0,0,0,0,1,0,1,0,0,51,(yumi****),귀여워요,그림체가,좋아요,뭔가,이번,화만
774928,0.5584484800845858,38.0,9594.2,31,2,21.0,21.0,9.0,25.0,36.0,19.0,23.0,45.0,32.0,38.0,8896.4,9594.2,6956.950000000001,6709.08,7441.360000000001,7737.839999999999,7039.750000000001,6797.099999999999,5285.8,5930.28,18,9,42,24,31,47,133,156,5,25,161,(yuje****),베도,축하드려요,와,뭐야,못,달마다
774959,0.44342194144200653,8.0,4349.28,2,2,12.0,8.0,6.0,12.0,5.0,8.0,7.0,9.0,10.0,8.0,4600.44,4349.28,4428.82,4610.27,4256.39,4675.04,4118.77,4525.04,4234.23,3884.8399999999997,4,6,2,3,2,14,0,8,2,1,35,(sury****),평생,글,감사합니다,뭔가,가슴이,뭉클한
775071,0.5558038776861917,34.0,4197.9400000000005,1,2,19.0,10.0,10.0,10.0,11.0,12.0,18.0,16.0,52.0,34.0,4796.32,4197.9400000000005,3888.46,3971.3900000000003,3505.7400000000002,4570.95,3819.6899999999996,3394.7999999999997,4001.4,3441.7200000000003,27,34,13,4,1,12,0,15,16,60,95,(yush****),귀여워,정식연재,ㅌ,귀여워,짧아,좀만
775195,0.45584477360745257,2.0,1607.47,110,2,29.0,11.0,6.0,5.0,7.0,2.0,14.0,4.0,3.0,2.0,2182.63,1607.47,1315.6499999999999,1153.6,1118.72,934.92,975.36,946.12,914.4,899.4599999999999,390,119,56,28,110,25,114,28,16,22,107,(yyg1****),귀엽고,참신하고,그림체,왜,아니고,이분
775207,0.4306601029481209,8.0,615.12,2,2,5.0,3.0,1.0,1.0,3.0,5.0,3.0,1.0,2.0,8.0,745.6,615.12,503.25,533.02,534.0899999999999,627.9,684.0,534.0899999999999,633.82,534.76,8,3,2,2,2,1,1,3,2,7,13,(wo18****),재밌어요,안녕하세요,오,None,None,None
775319,0.43960681527242723,2.0,839.04,13,2,6.0,7.0,4.0,6.0,4.0,8.0,6.0,4.0,4.0,2.0,1131.6,839.04,770.1,729.3,645.15,616.76,564.8199999999999,508.79999999999995,461.76,411.94,9,11,1,0,13,4,5,2,4,0,29,(ytte****),오오,앗,재밌다,None,None,None
775483,0.4812940797697621,12.0,1021.44,2,2,33.0,6.0,8.0,10.0,5.0,4.0,19.0,24.0,22.0,12.0,1760.01,1021.44,923.9100000000001,862.33,984.5699999999999,973.5,1610.9999999999998,1215.0,899.64,891.1,71,8,8,7,2,2,5,30,4,15,86,(zlfk****),분량,정식연재,재밌게,나락,이게,나락락락락
775615,0.5755406331230648,30.0,6794.43,3,2,36.0,31.0,34.0,24.0,9.0,33.0,30.0,28.0,52.0,30.0,12553.2,6794.43,6570.200000000001,5698.25,5138.1,5231.81,4757.339999999999,4045.01,3912.34,3204.16,8,2,3,5,3,25,0,5,6,0,144,(yyc3****),와,네이버는,웹툰을,뭔데,이현이라는,애
775635,0.5893367432005084,17.0,2447.7599999999998,36,2,17.0,12.0,7.0,10.0,22.0,14.0,17.0,14.0,15.0,17.0,2617.44,2447.7599999999998,2242.76,2132.8,1831.5,2055.04,1912.84,1962.1399999999999,1993.46,1857.8700000000001,1,2,0,1,36,9,11,18,3,33,81,(zuis****),축하드려요,정식연재,와,왜,이게,뭔가
775741,0.5487923587131645,10.0,343.14,0,2,12.0,5.0,6.0,2.0,6.0,3.0,3.0,4.0,3.0,10.0,363.87,343.14,375.06,313.95000000000005,324.0,294.03000000000003,283.03000000000003,292.02,282.0,282.0,2,0,0,0,0,1,0,0,1,0,15,(tk05****),와,재밌다,재밌어요,집이있었는데요,없어졌습니다,None
776088,0.43990653912204564,7.0,675.92,0,2,10.0,3.0,3.0,3.0,2.0,7.0,5.0,7.0,7.0,7.0,1056.0,675.92,617.1,562.02,544.0400000000001,513.0,583.1600000000001,591.6999999999999,556.1999999999999,473.00000000000006,2,2,0,1,0,1,3,1,0,1,26,(wlwj****),왜,파이팅,개재밌다,뭐야,왜,다들
776118,0.4132956290408634,3.0,774.4,4,2,9.0,3.0,3.0,2.0,5.0,3.0,1.0,2.0,2.0,3.0,963.05,774.4,672.6999999999999,643.1999999999999,613.12,454.08000000000004,391.96000000000004,461.76,427.84999999999997,347.9,6,2,1,2,4,2,0,1,0,0,25,(ynki****),소재가,신선하고,앞으로,여기,왜,댓글이
776326,0.4965342932841963,4.0,1366.33,0,2,26.0,22.0,14.0,5.0,13.0,11.0,10.0,10.0,10.0,4.0,1578.46,1366.33,1134.6000000000001,1188.0900000000001,1018.06,904.5400000000001,972.02,869.76,900.0,882.24,1,1,2,0,0,1,0,0,5,2,63,(zzz8****),다음편,다음화,재밌네요,이게,뭐누개그로,뭔데요
776362,0.48405939402423026,20.0,7765.7,23,2,60.0,52.0,42.0,45.0,38.0,10.0,8.0,24.0,18.0,20.0,7985.34,7765.7,7740.099999999999,7580.16,7251.920000000001,6705.42,6448.44,6313.849999999999,6022.08,5837.12,42,38,30,45,23,34,88,36,24,14,122,(zkrh****),감사합니다,사랑해요,노커님,뭐지,다시,음
776390,0.58030230241784,22.0,13431.68,5,2,38.0,58.0,58.0,24.0,46.0,10.0,51.0,26.0,68.0,22.0,12803.72,13431.68,13342.4,10712.710000000001,11338.56,8959.5,10525.12,7959.6,10247.36,9463.68,4,1,27,3,5,3,3,1,17,25,191,(zzag****),귀여워,응팔이,귀여워요,아어쩐지,응팔,응답하라
776888,0.47296108673742,3.0,574.19,0,2,13.0,8.0,6.0,9.0,6.0,7.0,7.0,8.0,8.0,3.0,707.16,574.19,527.31,476.18000000000006,573.05,476.82,474.88000000000005,372.8,423.0,411.94,1,1,0,0,0,0,0,1,0,0,30,(yong****),그림,넘,재밌게,None,None,None
776987,0.4642550865211455,5.0,1946.0,1,2,8.0,7.0,4.0,14.0,10.0,6.0,10.0,11.0,7.0,5.0,2627.2799999999997,1946.0,1444.48,2013.1000000000001,2204.16,1800.48,1777.44,2484.46,1926.6599999999999,1827.6299999999999,0,0,0,1,1,1,1,3,0,0,42,(zemm****),귀여워요,좋은,좋아하는,아직,10대라,모르겠네요
