id,label,5_연재확률,10_연재확률,first_positive_5,second_view_1,third_rating_people_5,positive_1,positive_2,positive_3,positive_4,positive_5,view_1,view_2,view_3,view_4,view_5,rating_people_1,rating_people_2,rating_people_3,rating_people_4,rating_people_5,댓글작성자수,독자,긍정1,긍정2,긍정3,부정1,부정2,부정3,genre,title
129019,2,0.658266498818066,0.610266840402705,15.0,708,1115.1,17.0,10.0,17.0,26.0,15.0,708,305,296,223,227,1354.6799999999998,1104.32,1214.72,1424.2399999999998,1115.1,86,(yuuk****),gtlt,그림체,정주행,검은,작업실,머리칼에,story,블루로맨스(blue romance)
129973,2,0.5814693653481539,0.5589475328970075,15.0,602,1352.4,13.0,28.0,28.0,25.0,15.0,602,346,297,277,272,1526.28,1534.4,2156.96,1443.54,1352.4,122,(zlad****),대박,완전,그림체,뭔가,아이폰으로,싶은데,story,비 그리고...[리뉴얼]
130886,2,0.665332635376614,0.578789458098668,309.0,4899,20085.0,213.0,313.0,251.0,219.0,309.0,4899,4222,3543,2921,2923,16902.34,18342.19,17904.24,16637.73,20085.0,1155,(zzyu****),탁이가더좋아,그림체,완전,비엘아니라,초딩들이,내가,story,TWINS
131196,2,0.6103945658233885,0.5847013607483802,804.0,11069,27522.09,543.0,178.0,206.0,293.0,804.0,11069,7723,7333,6849,6634,27228.9,25842.88,25567.5,26621.28,27522.09,2024,(zzyu****),엄마,진심으로,전학가고,당연하자나,잠시,기대했던,story,스퓨메어:연기처럼 사라지다
131570,2,0.4769372772582788,0.5102779239645439,9.0,973,426.24,17.0,7.0,8.0,9.0,9.0,973,114,64,47,41,710.4000000000001,518.02,516.2,463.05,426.24,63,(znzi****),재밌어요,와,기대됩니다,선명도를,기준으로,님들은,story,와일드 (THE WILD)
132240,2,0.5862223391522701,0.510346926120281,30.0,6761,3806.28,27.0,17.0,27.0,43.0,30.0,6761,5173,4706,4483,4331,4146.849999999999,3835.54,3723.3,3827.76,3806.28,199,(zotm****),5개,별점,그림체,전교생이,전교생,거,episode,나비일기
132258,2,0.5735031290187813,0.5807098543311349,74.0,252960,7129.650000000001,407.0,65.0,88.0,68.0,74.0,252960,155408,98653,63776,46873,12316.77,8172.36,7951.6,6914.34,7129.650000000001,1029,(zzxa****),이렇게,화려한,시작되었지,이게,뭐야,왔는데,story,신의 탑
132547,2,0.6615474022876083,0.4683851426749633,65.0,1722,3736.48,100.0,60.0,53.0,51.0,65.0,1722,1307,1207,986,948,3744.2,3775.08,3642.76,3432.85,3736.48,669,(zzpd****),소울이터,저승사자,재밌어요,소울이터,경찰은,왜,story,Soul Guide -소울 가이드-
132643,2,0.5694248669496749,0.5980543439836068,167.0,2330,9195.6,293.0,617.0,539.0,209.0,167.0,2330,1943,1635,1547,1503,14535.87,19863.91,14146.96,9593.3,9195.6,1804,(zzz4****),할머니,물파스에서,우와,코스프레를,오타쿠가,뭔지도,story,코스튬 플레이어 - 란
134080,2,0.405474105228515,0.455840328027138,34.0,1371,1780.36,37.0,24.0,129.0,16.0,34.0,1371,682,579,534,402,2325.05,2077.92,2210.3,1869.84,1780.36,351,(zzyu****),흑집사,생각난,yes,my,생각났는데,흑집사,story,괴몽탐정 라로샤
134331,2,0.6615474022876083,0.5847013607483802,212.0,28126,17538.899999999998,554.0,237.0,259.0,217.0,212.0,28126,16603,12936,11802,11081,28128.75,20927.16,21409.38,18149.37,17538.899999999998,2069,(zzyu****),그림체,완전,그림체가,뭔가,왜,왠지,story,그곳에우리가있었다
136710,2,0.5140795007446112,0.5761833961129138,50.0,2870,5889.8,138.0,39.0,43.0,32.0,50.0,2870,2057,1914,1624,1561,3344.28,3123.25,3203.06,3336.8,5889.8,287,(zxcv****),재밌어요,오,정주행,음,뿔이,곰에서,story,설뫼뎐
136797,2,0.6451154479527975,0.5880767757601335,67.0,1330,3325.06,75.0,52.0,43.0,51.0,67.0,1330,721,244,149,156,2976.72,2976.48,3194.15,3645.59,3325.06,342,(zzyu****),재밌어요,와,재밌네요,요즘,주인공이,작가분께서,story,까마귀의 편지
141181,2,0.4439930988176809,0.5393674280526871,10.0,801,2052.03,26.0,16.0,13.0,10.0,10.0,801,565,448,344,309,3586.0800000000004,2291.94,2176.38,2176.38,2052.03,164,(zmzp****),시작,정주행,역주행,뭐지,음,신앙심이,episode,남자들의 수다
143407,2,0.6615474022876083,0.5717584550604308,63.0,1497,3992.28,92.0,56.0,33.0,38.0,63.0,1497,1094,808,679,577,4406.8,4429.35,3554.88,3439.95,3992.28,550,(zvzb****),재밌어요,와,그림체,로스트인,왜,그런데,story,시간의 섬
143606,2,0.5020981425567277,0.5684682328594262,12.0,2422,1416.65,28.0,16.0,16.0,17.0,12.0,2422,1386,1107,1138,1026,1253.67,1199.25,1345.34,1770.86,1416.65,91,(yst1****),정주행,시작,시간은,몇일,아니라,며칠,episode,베이비시터
143837,2,0.4607515620567933,0.4510214267206773,15.0,3736,2143.6800000000003,38.0,27.0,18.0,21.0,15.0,3736,1289,1170,1046,1006,2992.08,3027.2000000000003,2410.0,2289.42,2143.6800000000003,224,(zlgk****),재밌네요,다시,우와,왜,동생은,동생,story,인섹터
143884,2,0.4183690635174439,0.4422992262953261,8.0,830,1744.47,15.0,11.0,14.0,11.0,8.0,830,545,316,240,202,2428.74,2104.06,2239.92,1668.6,1744.47,98,(zuzu****),좋은,그림,항상,아시사만화,긴,기사를,omnibus,아띠아노
143992,2,0.5519904137606783,0.5943710516876706,91.0,1524,4937.299999999999,161.0,226.0,172.0,230.0,91.0,1524,668,348,208,154,5689.12,8162.12,6334.2300000000005,5260.48,4937.299999999999,773,(zzzz****),별,5개,귀여워요,내,친구,들음,episode,돈까스
145340,2,0.494447171703863,0.4469359266310473,50.0,6356,1924.89,103.0,13.0,19.0,13.0,50.0,6356,2743,2049,1476,1518,3399.73,2229.52,1666.6799999999998,1426.72,1924.89,292,(zwk0****),애기들,애기들이,애들이,니는,애들에게,낯선사람이랑,episode,붕어빵 육아일기
145443,2,0.5965972070298439,0.6160877018786817,31.0,469,2468.4,51.0,75.0,50.0,100.0,31.0,469,238,88,47,47,3181.6,3000.3900000000003,2892.0,2601.23,2468.4,345,(zxfo****),넘,좋아요,좋고,베이스,개가말하는데,신기하지않나요,story,그런지(grunge)
146991,2,0.5294805672275014,,12.0,4353,572.26,88.0,48.0,40.0,39.0,12.0,4353,2534,735,287,285,3110.4,2695.21,2595.85,2428.8,572.26,217,(zmfl****),창재쌤,별점,쌤,아니라,와,저기,story,렛츠
148768,2,0.6077096588161096,0.5703099210039269,40.0,593,1680.0,24.0,42.0,74.0,57.0,40.0,593,275,91,89,70,2113.35,1723.7700000000002,1783.74,1998.88,1680.0,252,(zx20****),웃겨,봉봉이,완전,얼짱귀신이,별로라고,생각되는건,story,출동!인간퇴치 사무소
149122,2,0.6152146229313836,0.4677719682357298,68.0,4024,4680.0,214.0,68.0,110.0,74.0,68.0,4024,1842,796,422,305,9650.0,5215.240000000001,5080.280000000001,4811.400000000001,4680.0,616,(zxnm****),화이팅,스랖에서,왔어요,나도,초딩이,이게,episode,고시생툰
151241,2,0.3918504457415938,0.4761072983178903,16.0,6158,9272.25,37.0,53.0,34.0,22.0,16.0,6158,2621,2048,1885,1780,11760.8,10369.92,9976.4,9349.2,9272.25,315,(zzz2****),정주행,이누야샤,알렌,아니라,뭔가,녀석,story,그림술사
151594,2,0.371834610994431,0.4614784188567871,7.0,10172,2650.89,16.0,6.0,5.0,7.0,7.0,10172,7012,5945,5450,5060,3184.5,2907.66,2809.04,2426.88,2650.89,69,(youj****),방귀,고양이,냄새,머리,스타일이랑,말투에또라던가,episode,사자머리와호깜대
151742,2,0.5943366160703948,0.5896661427039339,64.0,6369,2985.28,72.0,73.0,99.0,75.0,64.0,6369,2109,827,558,427,3548.3,3461.86,3371.34,3353.4,2985.28,412,(zosn****),어머니,죄송합니다,딸은,엄마,죄송해요,초딩인,omnibus,지구방위 연구소
152079,2,0.6609490825114513,0.5969183281163883,305.0,5361,8742.9,351.0,364.0,253.0,456.0,305.0,5361,2583,1061,5420,588,11469.330000000002,11925.76,10323.36,8838.9,8742.9,1867,(zzzz****),완전,가히리,대박,중2,중2인데,키,episode,방울토마토
152081,2,0.589981074954805,0.6036433918038667,41.0,136,1028.96,41.0,18.0,33.0,80.0,41.0,136,97,93,70,71,1252.5600000000002,816.64,875.1400000000001,1007.64,1028.96,191,(zv15****),만화,재밌어요,1,여자,웹툰,음,story,달려!!
152307,2,0.6177088696586771,0.4621334429957494,45.0,203,1285.06,23.0,34.0,23.0,97.0,45.0,203,127,111,94,85,1401.5600000000002,1317.4,1231.9,1731.6,1285.06,323,(zzad****),오,폭스바겐세일,재미있네요,아까,한방,먹인거,story,아스말의 노래
154035,2,0.6502544859955919,,295.0,1474,5755.86,67.0,23.0,26.0,70.0,295.0,1474,779,648,642,808,4025.88,3332.0,2935.84,4063.0,5755.86,521,(zzyu****),우와,와,대박,흠,댓글을,토크니스니,story,우리가 흘린 메모지들
154065,2,0.6243536681242978,,115.0,1974,3159.0,77.0,33.0,79.0,56.0,115.0,1974,1153,1089,941,858,2515.2,2118.5,3476.2000000000003,2328.0,3159.0,454,(zxcv****),재밌어요,웹툰으로,저아저씨도,이그니션,후기보고,마지막,story,개와나
154717,2,0.4936014966180465,0.471312197048558,20.0,28851,1428.46,32.0,19.0,14.0,9.0,20.0,28851,20051,11243,6548,4627,1987.9,1738.1,1507.2,1352.4,1428.46,150,(zzyu****),에라이,정식,웹툰,죄송해요저도당했어요이글을보고일주일내로30번올리지않으면부모님이죽는데요,이게,뭔데,story,살인자ㅇ난감
156308,2,0.6152146229313836,0.6002153174023364,122.0,794,9657.6,249.0,191.0,289.0,178.0,122.0,794,289,114,65,54,12223.92,10341.5,10257.95,10296.12,9657.6,1279,(zzoo****),희민이,귀엽다,우와,왜,신후,얼굴빨개,story,봄이여 오라
156331,2,0.6643882782459054,0.6062660595906066,129.0,2089,3080.7,113.0,189.0,111.0,126.0,129.0,2089,1363,1116,925,862,3600.1000000000004,3217.62,3168.75,3080.7,3080.7,621,(zxcv****),식비는,알아서,벌어와라,재미없다는데,호박된,왜,omnibus,잠이오냐
156825,2,0.4452983820173723,0.5611144852315565,23.0,8425,2779.2000000000003,82.0,40.0,26.0,16.0,23.0,8425,5010,4085,3279,3033,4166.11,3472.5599999999995,3212.65,2824.52,2779.2000000000003,161,(zpcl****),귀여워요,귀여워,정주행,쓰레기,잘난척,돋네,story,초시공아기!!
158126,2,0.5791156176342412,0.4759513919606306,39.0,323,1401.6,42.0,34.0,24.0,29.0,39.0,323,229,205,194,201,1693.12,1600.4999999999998,1403.6,1231.02,1401.6,260,(zzzm****),달소년,1,아고야님,뭔가,왜,달소년,story,천체의 성
161831,2,0.6260913962893683,0.5565967123318949,31.0,2178,6916.78,108.0,57.0,106.0,87.0,31.0,2178,1756,1864,1493,1537,10631.2,8528.94,9515.28,8350.16,6916.78,320,(zxzx****),강팀장님,멋있음,그림체,끝나서,아쉽네요,오타났어요ㅡㅡ,story,콤플렉스
161886,2,0.5335868447327203,0.5415405171541816,48.0,6868,3920.4,92.0,36.0,27.0,29.0,48.0,6868,4901,4175,3879,3583,5918.04,4901.099999999999,4254.8,4341.12,3920.4,261,(zzzg****),정주행,완전,역주행,그런데,재미없으면,재미없다고,episode,아리랑부부
162202,2,0.5690761185135622,0.5115456040084911,86.0,1858,2131.8,24.0,91.0,76.0,58.0,86.0,1858,1540,1064,661,508,1798.38,3745.44,2336.81,2024.61,2131.8,393,(zzyu****),승진,완전,웃겨,암시장이,dlek,또,episode,눈이 초롱초롱 반짝반짝♥
163817,2,0.461854035573335,0.4388772224971496,33.0,964,2210.96,97.0,58.0,28.0,30.0,33.0,964,230,172,150,137,3526.1,2641.32,2402.07,2332.6400000000003,2210.96,344,(zxcv****),만화책,원피스,완전,원피스,닥치고,그냥,story,카일룸
164471,2,0.6099265399782039,0.5946285385543868,265.0,2556,7803.46,99.0,72.0,73.0,140.0,265.0,2556,1374,369,121,77,7673.44,7208.55,7126.79,8255.88,7803.46,881,(zzxc****),좋은데,뿜은,에서,1,뭐야,이게,story,HOLE
165424,2,0.4174103051263131,0.5825432407941771,17.0,1736,1235.2,29.0,22.0,14.0,15.0,17.0,1736,957,378,266,272,1776.0,1431.89,1127.0,1102.88,1235.2,150,(zeph****),추억이,귀엽다,우와,머리카락,그런데,맞춤법도,episode,악마왕의 괴팍한나라
165647,2,0.5883779918381866,0.5566913895387425,97.0,903,5162.2,55.0,129.0,55.0,46.0,97.0,903,758,689,666,728,4486.469999999999,4718.700000000001,4365.0,4203.360000000001,5162.2,485,(zoom****),우와,고자라니,재밌어요,이게,뭔가,왜이렇게,story,안개숲에살다
166083,2,0.6073717006352001,0.5822429272028884,143.0,689,7936.29,195.0,110.0,138.0,98.0,143.0,689,347,273,151,122,8416.45,9553.5,9573.52,8721.6,7936.29,639,(zz09****),장기자랑,키위새님,키위새,아니라,돈,알았는데,story,완전한 인간
167462,2,0.6148348486377883,0.4988772744693259,78.0,11262,9418.14,292.0,60.0,88.0,133.0,78.0,11262,6457,4213,1551,735,7622.4,6777.580000000001,8541.98,11412.25,9418.14,1085,(zxzx****),비스트,뷰티,지나가던,비스트,뷰티,무개념,story,비스트(beast)
169319,2,0.5985776873169729,,126.0,1083,6190.110000000001,56.0,55.0,129.0,92.0,126.0,1083,653,575,568,560,5286.870000000001,4767.48,5330.790000000001,6116.72,6190.110000000001,639,(zzm1****),재밌어요,잘보고,재미있어요,바이올린,다시,뭔가,story,별과 바람과 꽃길의 왈츠
169416,2,0.5852765176937653,0.5819583994295231,13.0,2327,1031.1899999999998,10.0,10.0,18.0,11.0,13.0,2327,1548,1364,1225,1154,1033.56,984.3,1219.4,1035.76,1031.1899999999998,83,(zmfl****),재밌어요,귀여워요,마음에,엉,댓글이,달랑,story,힐데르트 캐슬
170787,2,0.6355747263191838,0.5182029739334235,15.0,19941,3292.8,33.0,10.0,15.0,23.0,15.0,19941,16384,13336,12041,11483,4392.74,4028.22,4088.04,3500.3,3292.8,104,(yyoo****),힘내세요,슬퍼요,정주행,으아니,댓글,수가,episode,맘스 다이어리
170844,2,0.654735049671617,0.5169281846435956,19.0,18070,1968.0,64.0,34.0,27.0,29.0,19.0,18070,11707,8673,6330,5382,3413.51,2818.8,2507.76,2178.6400000000003,1968.0,140,(zxcv****),가리,정주행,저두,다이소,샀는데,잡생각,episode,떠나가리
170909,2,0.6555446548868328,0.4768754036315916,58.0,2113,2711.65,74.0,47.0,55.0,64.0,58.0,2113,1343,1476,775,532,2717.8900000000003,2201.68,2744.8,2760.94,2711.65,378,(zook****),우와,정주행,게임,뭔가,심심해서,버튼,story,발타인(BALTAINE)
171630,2,0.6362195920798533,0.5245936935510971,65.0,578,3592.7000000000003,120.0,29.0,19.0,277.0,65.0,578,311,253,246,232,4246.83,3747.52,3335.44,4312.98,3592.7000000000003,509,(zzyu****),완전,리사,대박,뭐야,바트했을때,심슨이냐,episode,선인장과 라디오
171955,2,0.6615474022876083,0.5652502189614943,42.0,3408,7908.559999999999,116.0,42.0,91.0,77.0,42.0,3408,1848,606,296,143,10027.5,8850.4,9003.76,8686.26,7908.559999999999,561,(zzdd****),정주행,정주행중,왜,gt,맞춤법,그냥,story,포션 매니아
172159,2,0.6554571445834203,0.5955320668343215,107.0,1934,3824.78,106.0,60.0,85.0,78.0,107.0,1934,985,306,168,126,4446.0,4120.91,4569.5,3914.13,3824.78,725,(zzz0****),제아,왜,멀보나,히루마,연재좀,오타쿠,story,기세기세 (기네스 세계 기록 세우기)
174173,2,0.4984159172508124,0.4799345587205527,25.0,16135,3557.5200000000004,36.0,21.0,34.0,18.0,25.0,16135,13408,11243,9567,7806,5183.12,4792.08,4660.8,3962.56,3557.5200000000004,224,(zsea****),귀여워요,귀엽다,귀여워,따로,뭔가,만화,episode,네모랜드
176717,2,0.5438689597768607,0.4541544278041369,29.0,300,1734.6,34.0,40.0,31.0,28.0,29.0,300,286,238,246,239,2196.0,2364.25,2001.24,2112.76,1734.6,144,(zkrh****),아벨님,있어요,잘보고,아벨님,이번,카툰은,episode,아멜리아
177403,2,0.6250420344285452,0.5896661427039339,244.0,1294,7200.700000000001,285.0,160.0,67.0,120.0,244.0,1294,488,222,126,108,8507.82,7078.590000000001,6089.459999999999,6420.88,7200.700000000001,785,(zxcv****),부용,완전,대박,왜,뭔가,알았는데,story,옆집화랑
178065,2,0.5916747788380647,,405.0,4050,9573.72,131.0,224.0,309.0,193.0,405.0,4050,3739,2952,2880,3820,7916.950000000001,11979.5,12746.579999999998,9810.88,9573.72,1697,(zzyu****),하드캐리,방울토마토,조양님,방울토마토,왜,온새미로,story,PWAP(피와피)
179587,2,0.5961872667728567,0.597046152224138,74.0,426,3159.6400000000003,95.0,230.0,35.0,39.0,74.0,426,315,249,211,210,3533.5000000000005,5702.4,3046.29,2969.49,3159.6400000000003,713,(zzrh****),그냥,밟아요,우와,왜,뭔가,나도,story,Scapegoat
184659,2,0.4211963801870296,0.502993823041115,7.0,664,954.81,29.0,10.0,10.0,13.0,7.0,664,221,130,107,76,1283.67,1129.72,988.98,946.56,954.81,73,(zmfm****),정주행,아이라인,캐릭터,쓰레기가,방랑,우리,episode,방랑 청춘기
185197,2,0.6060917639194612,0.6032958278815661,83.0,1732,3298.2000000000003,127.0,97.0,150.0,281.0,83.0,1732,446,200,128,89,6205.76,5761.14,5362.38,5437.799999999999,3298.2000000000003,1165,(zzle****),여주,민규,민규가,여주,ㅡㅡ,여주가,story,꽃같은인생
189669,2,0.5562033763258812,0.5603160003921885,37.0,145,1323.6999999999998,23.0,17.0,24.0,18.0,37.0,145,85,69,58,54,857.82,866.58,755.3000000000001,715.56,1323.6999999999998,161,(zmfk****),돋네,시벨린,닉,떨어지는,모습에서,풋한사람,story,seal
192040,2,0.6457602636809068,0.5799635544208149,311.0,12808,38846.72,444.0,830.0,543.0,667.0,311.0,12808,3410,1324,1006,594,42039.0,43522.29,41862.52,41897.52,38846.72,2481,(zzcx****),나를,지지금,가리키는,왜,하는데,슬슬,story,니플헤임
196031,2,0.5482227878878101,0.5955320668343215,185.0,1232,19337.04,583.0,375.0,269.0,177.0,185.0,1232,483,255,165,111,25128.34,21054.0,21433.36,19634.42,19337.04,1573,(zzzz****),사랑합니다,없어도,여주는,왜,아직도,이해가,story,My OH
198477,2,0.6554385633366995,0.563808114406862,18.0,795,1012.96,35.0,24.0,37.0,15.0,18.0,795,514,364,181,170,1799.28,1345.4,1393.4499999999998,1033.62,1012.96,122,(zwoz****),좋은,좋아요,그림체,싶어지네요,꾸뻬,시리즈책이,episode,길에서 만나다
200826,2,0.5678504730641648,0.4507675541674282,20.0,699,933.12,33.0,37.0,35.0,32.0,20.0,699,418,174,130,117,1869.84,1527.66,1432.26,1031.38,933.12,193,(zhff****),웃겨,그림체가,엌,뭔가,대해서,신제로,story,CORE
204401,2,0.4589796888101885,0.4209083205339299,11.0,30920,1562.4,11.0,7.0,7.0,4.0,11.0,30920,28875,26063,23353,21185,1749.12,1612.36,1625.14,1497.6,1562.4,77,(yoze****),라푼젤,턱이,그림체,뭔가,토모에,닮음,story,호랑각시
209129,2,0.554144026746992,0.5557658181850059,122.0,1775,7702.32,41.0,56.0,76.0,19.0,122.0,1775,1516,970,570,382,2506.4,3377.16,3430.8,2683.8,7702.32,345,(zz56****),귀여워,귀여워요,잡초,무,아닙니다무과장,이게,episode,잡초이야기
210110,2,0.4546457526127661,0.4536905522662197,26.0,4236,1723.34,19.0,37.0,22.0,28.0,26.0,4236,2041,1010,598,393,2079.75,1797.6,1622.44,1700.3300000000002,1723.34,282,(zzpp****),선생,여자애,완전,초딩이,초딩,저렇게,story,수호령
212308,2,0.5066631692656046,0.5593510716507307,19.0,1939,1021.44,21.0,15.0,18.0,12.0,19.0,1939,2273,1418,419,156,1267.6799999999998,1299.3,1475.2,1133.38,1021.44,103,(zxcz****),만화에,스토리도,오오,뭔가,나참,춤,story,홀리마운틴
214894,2,0.3808005654591659,,22.0,669,3142.47,24.0,8.0,14.0,25.0,22.0,669,407,380,250,169,2848.2000000000003,2484.24,2402.84,3985.28,3142.47,115,(ys02****),오오,별점,우와,여기,댓글,얼마,story,그남자의 '!'
216246,2,0.6031578278444475,0.6002153174023364,55.0,768,3573.28,99.0,65.0,91.0,81.0,55.0,768,384,149,98,69,4165.46,4170.74,4463.679999999999,4467.95,3573.28,487,(zzzi****),우와,재밌어요,완전,이게,웹툰으로,안나오는데,story,LOST
216455,2,0.6159146357092957,0.5572546786192478,124.0,8274,14084.49,135.0,58.0,113.0,109.0,124.0,8274,7025,6496,5967,6154,9817.92,12446.0,11596.99,11956.0,14084.49,620,(zzzt****),쌍둥이,귀여워요,완전,쌍둥이,같은,언니랑,episode,쌍둥이네
217003,2,0.5688401669717704,0.5790498308685611,313.0,114892,48402.54,723.0,800.0,632.0,636.0,313.0,114892,69085,39074,29887,25719,37887.52,55874.63,60766.52999999999,57820.14,48402.54,3115,(zzzh****),정주행,시작,여기는,아무도,없는데,뭔가,story,블루믹 (BlueMIC)
218564,2,0.5890715115801468,0.5692765166474137,34.0,782,1940.04,74.0,44.0,66.0,60.0,34.0,782,399,195,154,159,3339.9300000000003,2364.06,2455.32,2313.36,1940.04,259,(yyea****),재밌어요,오아시스,재밌네요,뭐야,왜,안나와,story,사랑의 아쿠아리움
226015,2,0.4825935661965452,0.535674715236032,30.0,3599,4145.400000000001,29.0,20.0,32.0,29.0,30.0,3599,2655,2554,2382,2219,2292.0,2337.7,2556.36,2507.12,4145.400000000001,198,(zzan****),귀여워,귀여워요,귀엽다,욕이,발달한,주구장창,story,조선협객유랑기
